danceability,key,loudness,acousticness,instrumentalness,liveness,valence,tempo,popular
0.593,2,-7.638,0.141,0.0,0.114,0.2,99.946,1.0
0.422,5,-4.426,0.203,0.0,0.102,0.303,129.278,1.0
0.718,10,-15.374,0.724,0.0,0.485,0.356,120.332,0.0
0.837,0,-14.646,0.323,0.00176,0.216,0.536,91.655,0.0
0.606,2,-9.377,0.104,0.00566,0.0515,0.877,129.34,1.0
0.705,4,-5.299,0.0915,0.0,0.282,0.376,100.924,1.0
0.57,8,-8.206,0.027,0.3,0.133,0.78,96.254,0.0
0.791,1,-13.289,0.413,0.116,0.111,0.84,93.225,1.0
0.648,6,-11.587,0.0535,0.0,0.0877,0.854,107.647,0.0
0.358,0,-16.385,0.582,4.07e-06,0.177,0.241,132.561,0.0
0.127,0,-23.154,0.99,0.921,0.0591,0.0416,69.673,0.0
0.537,0,-6.57,0.394,0.0,0.122,0.204,131.962,1.0
0.521,6,-5.628,0.317,2.25e-05,0.381,0.936,97.535,1.0
0.54,4,-5.44,0.808,0.0,0.162,0.794,88.385,1.0
0.223,1,-6.36,0.872,0.0,0.085,0.261,94.877,0.0
0.57,10,-8.343,0.524,3.73e-05,0.0921,0.435,117.999,1.0
0.642,5,-4.343,0.00662,0.75,0.181,0.161,144.993,1.0
0.689,8,-12.49,0.0077,0.01,0.127,0.627,99.976,0.0
0.785,0,-6.674,0.646,6.47e-05,0.0979,0.894,92.063,1.0
0.538,1,-12.853,0.825,0.0,0.065,0.246,136.176,0.0
0.527,4,-9.53,0.564,0.0,0.48,0.487,116.244,0.0
0.561,11,-5.042,0.0678,0.000387,0.148,0.196,78.464,1.0
0.503,0,-4.502,0.0261,0.0,0.482,0.597,101.038,1.0
0.135,2,-14.236,0.901,2.11e-06,0.115,0.102,83.533,0.0
0.58,11,-6.219,0.182,0.0,0.25,0.569,77.474,1.0
0.487,8,-10.87,0.852,0.0239,0.157,0.9,117.42,0.0
0.551,8,-11.574,0.818,0.00209,0.296,0.903,110.368,0.0
0.653,5,-9.523,0.475,0.0,0.354,0.837,144.511,0.0
0.591,7,-4.975,0.00429,0.0558,0.18,0.456,95.084,1.0
0.291,4,-26.039,0.986,0.924,0.0714,0.0513,87.181,0.0
0.133,5,-14.705,0.985,0.00141,0.179,0.0712,59.159,0.0
0.408,10,-21.516,0.988,0.872,0.164,0.072,121.813,0.0
0.502,4,-15.31,0.864,0.255,0.711,0.543,148.788,0.0
0.759,1,-6.594,0.192,5.69e-06,0.0853,0.0551,140.04,1.0
0.421,5,-11.856,0.747,0.000558,0.453,0.418,100.788,0.0
0.505,3,-9.966,0.677,0.0491,0.138,0.715,163.947,0.0
0.557,4,-11.013,0.866,8.99e-05,0.111,0.234,99.615,0.0
0.555,2,-15.597,0.351,0.0102,0.159,0.626,174.055,0.0
0.599,0,-13.984,0.898,0.916,0.934,0.763,79.403,0.0
0.432,3,-4.742,0.777,0.000193,0.109,0.195,81.956,1.0
0.582,7,-9.462,0.502,0.0,0.0789,0.906,134.402,0.0
0.545,4,-3.654,0.293,5.04e-06,0.0787,0.362,97.863,1.0
0.725,7,-11.066,0.148,0.0,0.26,0.689,118.61,0.0
0.729,8,-18.333,0.467,0.0,0.301,0.598,126.053,0.0
0.866,0,-6.385,0.0293,0.0,0.104,0.359,98.001,1.0
0.593,4,-10.997,0.377,3.15e-06,0.184,0.961,167.065,0.0
0.657,3,-5.298,0.545,0.0,0.0779,0.869,148.961,1.0
0.399,8,-2.903,0.000623,7.93e-06,0.0651,0.627,192.015,1.0
0.645,5,-10.587,0.00188,0.799,0.147,0.61,135.977,1.0
0.419,1,-5.393,0.0284,0.0,0.209,0.149,93.012,1.0
0.831,2,-8.433,0.581,0.0,0.114,0.171,117.98,1.0
0.45,3,-6.893,0.522,2.43e-06,0.254,0.371,187.525,1.0
0.643,4,-4.844,0.0213,4.65e-06,0.147,0.604,104.915,0.0
0.468,6,-11.49,0.943,0.0,0.111,0.156,98.884,0.0
0.76,5,-5.079,0.00715,0.000679,0.0304,0.975,99.979,1.0
0.69,7,-5.948,0.0077,7.23e-05,0.191,0.489,112.009,1.0
0.5,11,-3.92,0.00137,0.0,0.296,0.515,124.898,1.0
0.602,1,-4.267,0.0773,8.87e-05,0.091,0.641,124.978,1.0
0.882,1,-5.772,0.036,0.0133,0.188,0.978,135.034,1.0
0.69,11,-6.103,0.247,0.0,0.262,0.611,92.996,1.0
0.606,5,-11.064,0.813,0.0,0.915,0.671,98.923,0.0
0.563,8,-11.155,0.427,0.0,0.0288,0.118,132.352,0.0
0.738,11,-12.106,0.0379,0.00517,0.183,0.82,99.943,0.0
0.598,2,-7.902,0.817,0.0,0.0746,0.18,111.7,0.0
0.722,0,-4.64,0.299,0.0,0.827,0.797,132.987,1.0
0.518,2,-12.518,0.296,0.467,0.264,0.656,102.125,0.0
0.732,2,-9.928,0.611,0.0,0.126,0.904,115.964,0.0
0.793,2,-14.509,0.843,0.439,0.128,0.644,101.568,0.0
0.226,2,-9.965,0.128,0.0233,0.112,0.655,180.495,1.0
0.493,1,-1.149,0.133,0.0,0.33,0.831,76.074,1.0
0.771,10,-5.776,0.596,0.0,0.119,0.504,122.891,1.0
0.639,0,-8.72,0.162,1.6e-05,0.123,0.65,141.968,0.0
0.339,2,-10.021,0.0186,0.035,0.202,0.267,91.567,0.0
0.705,11,-6.646,0.028,0.0783,0.112,0.448,132.627,1.0
0.569,0,-10.148,0.865,0.0,0.148,0.51,128.694,0.0
0.465,1,-7.724,0.277,1.07e-05,0.112,0.229,88.464,0.0
0.724,6,-22.339,0.284,5.23e-05,0.186,0.582,78.556,0.0
0.631,1,-18.325,0.382,0.0,0.137,0.47,90.989,0.0
0.504,2,-9.27,0.0661,1.31e-06,0.115,0.619,123.883,1.0
0.71,0,-7.939,0.199,0.0,0.0248,0.961,157.369,1.0
0.375,1,-6.832,0.985,0.203,0.133,0.326,137.999,0.0
0.659,0,-14.048,0.0468,0.000871,0.213,0.575,105.974,0.0
0.59,5,-12.986,0.719,0.000368,0.178,0.318,87.657,0.0
0.654,7,-8.43,0.973,0.000193,0.157,0.791,153.854,0.0
0.77,1,-8.754,0.298,0.000357,0.199,0.888,109.058,1.0
0.53,1,-21.645,0.968,4.18e-06,0.124,0.495,119.722,0.0
0.578,8,-8.2,0.407,0.0,0.0824,0.966,102.012,0.0
0.566,6,-6.635,0.192,0.0,0.179,0.367,118.96,1.0
0.688,3,-6.315,0.104,0.0,0.0672,0.849,131.969,1.0
0.667,1,-8.585,0.299,6.52e-05,0.253,0.756,98.975,1.0
0.601,0,-4.87,0.000704,5.27e-05,0.0681,0.534,128.002,1.0
0.355,2,-8.647,0.333,0.000135,0.228,0.42,78.043,0.0
0.485,5,-8.699,0.621,0.0,0.944,0.267,135.896,0.0
0.793,11,-4.521,0.0123,0.0,0.0951,0.679,123.95,1.0
0.638,0,-2.458,0.795,0.000352,0.475,0.633,93.223,0.0
0.569,0,-7.769,0.82,0.0,0.11,0.252,129.94,1.0
0.487,7,-12.311,0.827,2.93e-06,0.144,0.221,76.323,0.0
0.591,5,-9.77,0.64,6.44e-05,0.108,0.323,114.02,1.0
0.325,11,-5.625,0.000129,2.22e-06,0.184,0.198,133.358,1.0
0.47,4,-11.146,0.735,0.0,0.0806,0.461,180.075,1.0
0.404,11,-9.561,0.659,0.0,0.113,0.44,120.172,1.0
0.658,4,-11.177,0.838,1.52e-05,0.119,0.108,116.847,0.0
0.106,2,-17.969,0.964,0.853,0.407,0.0593,61.02,0.0
0.801,10,-4.676,0.0292,0.0,0.226,0.484,140.061,1.0
0.823,7,-6.71,0.0359,0.0,0.0886,0.373,95.012,1.0
0.565,5,-13.139,0.142,0.0,0.799,0.933,147.863,0.0
0.46,5,-5.39,6.85e-05,0.798,0.151,0.499,164.992,1.0
0.5,1,-12.439,0.991,0.331,0.171,0.627,147.707,0.0
0.813,1,-7.667,0.169,2.86e-06,0.105,0.587,108.801,1.0
0.923,1,-4.957,0.111,2.73e-06,0.21,0.542,119.961,1.0
0.875,2,-3.54,0.267,0.0,0.0812,0.888,118.011,1.0
0.705,5,-14.604,0.794,7.26e-06,0.381,0.11,105.859,0.0
0.688,11,-9.962,0.682,1.82e-05,0.328,0.907,97.108,1.0
0.771,7,-5.884,0.0208,5.54e-05,0.304,0.433,111.64,1.0
0.465,7,-11.138,0.698,0.0,0.0739,0.305,147.714,0.0
0.665,0,-11.27,0.121,0.00152,0.105,0.494,93.983,1.0
0.308,2,-5.671,0.000739,0.00141,0.232,0.227,109.825,1.0
0.471,3,-13.223,0.988,0.638,0.142,0.797,91.571,0.0
0.654,3,-9.354,0.97,0.0514,0.0945,0.869,109.076,0.0
0.412,7,-15.802,0.43,3.79e-06,0.122,0.158,134.655,0.0
0.493,9,-9.289,0.182,4.4e-06,0.148,0.449,127.492,1.0
0.781,1,-4.981,0.0509,1.94e-06,0.257,0.395,102.99,1.0
0.86,0,-5.776,0.0408,6.15e-06,0.14,0.15,85.005,1.0
0.503,9,-6.308,0.674,2.06e-06,0.263,0.32,84.119,1.0
0.538,2,-6.756,0.881,0.0,0.198,0.588,99.47,0.0
0.697,6,-12.054,0.6,0.0,0.0729,0.374,136.547,0.0
0.812,11,-5.222,0.0465,0.000135,0.0601,0.344,130.032,1.0
0.52,4,-8.58,0.975,0.0926,0.336,0.908,81.197,0.0
0.742,9,-14.308,0.182,0.112,0.136,0.537,102.106,0.0
0.647,11,-12.661,0.994,0.521,0.111,0.682,65.111,0.0
0.473,4,-4.373,0.000327,0.00419,0.042,0.242,139.908,1.0
0.634,9,-7.313,0.798,0.0,0.219,0.73,147.994,1.0
0.502,11,-3.523,4.37e-05,0.0129,0.12,0.412,184.094,1.0
0.403,2,-5.28,0.0177,0.0,0.182,0.374,74.9,1.0
0.695,6,-12.113,0.491,0.0,0.355,0.775,73.124,0.0
0.886,7,-15.468,0.969,0.00278,0.112,0.962,108.169,0.0
0.763,0,-15.049,0.863,0.73,0.12,0.614,116.322,0.0
0.407,0,-5.678,0.00198,0.0,0.294,0.37,90.613,0.0
0.417,7,-9.517,0.0886,0.000943,0.0901,0.602,178.63,1.0
0.595,5,-9.768,0.166,0.115,0.0856,0.941,104.484,0.0
0.759,8,-5.212,0.244,8.34e-06,0.17,0.923,86.027,1.0
0.714,8,-7.376,0.432,0.000176,0.0785,0.509,86.004,1.0
0.732,11,-10.664,0.136,0.0,0.0456,0.499,154.025,1.0
0.602,2,-5.966,0.254,0.000198,0.729,0.334,93.933,1.0
0.611,7,-10.972,0.665,2.45e-06,0.163,0.76,114.736,0.0
0.547,7,-9.194,0.171,0.0,0.0391,0.442,126.11,0.0
0.51,0,-8.428,0.667,1.06e-06,0.362,0.672,145.281,0.0
0.819,1,-4.204,0.0603,2e-05,0.043,0.719,127.981,1.0
0.395,11,-5.963,0.851,0.0,0.334,0.49,76.375,1.0
0.809,0,-6.997,0.312,5.45e-06,0.33,0.649,99.963,1.0
0.626,3,-3.058,0.388,1.11e-06,0.084,0.25,171.974,1.0
0.659,1,-5.961,0.0466,0.0,0.232,0.67,172.026,1.0
0.317,2,-20.479,0.94,0.86,0.165,0.0579,86.507,0.0
0.801,10,-5.411,0.0705,0.0,0.0474,0.752,120.59,0.0
0.681,4,-8.687,0.815,0.0,0.0958,0.66,77.164,1.0
0.609,10,-9.422,0.245,2.84e-05,0.207,0.802,141.126,1.0
0.549,5,-3.993,0.0964,2.36e-05,0.322,0.69,77.013,1.0
0.681,11,-6.241,0.902,0.000198,0.341,0.737,181.881,0.0
0.486,2,-5.334,0.000226,0.0,0.0366,0.439,101.536,1.0
0.601,5,-7.697,0.368,0.0,0.0535,0.961,159.109,1.0
0.194,9,-22.152,0.934,0.722,0.0986,0.0588,61.464,0.0
0.886,6,-8.214,0.344,8.4e-05,0.0977,0.271,119.982,1.0
0.546,1,-6.833,0.00124,0.0,0.265,0.539,123.937,1.0
0.524,11,-11.374,0.0854,0.0,0.336,0.767,122.407,0.0
0.697,11,-7.647,0.157,0.0,0.789,0.666,81.728,1.0
0.662,4,-9.161,0.00483,0.000295,0.086,0.171,107.767,1.0
0.822,6,-6.501,0.285,0.0,0.65,0.754,100.015,0.0
0.876,0,-5.755,0.411,0.00274,0.187,0.593,98.027,1.0
0.871,6,-5.486,0.142,0.0,0.0876,0.818,129.784,1.0
0.507,5,-6.347,0.0989,0.0,0.0719,0.939,85.022,0.0
0.623,4,-10.421,0.72,2.56e-05,0.177,0.794,95.983,0.0
0.453,10,-14.103,0.968,0.84,0.104,0.145,140.54,0.0
0.856,4,-13.624,0.015,0.0,0.112,0.805,97.005,0.0
0.624,1,-14.517,0.577,0.0,0.498,0.586,81.246,0.0
0.585,4,-9.91,0.306,1.89e-05,0.784,0.499,177.085,1.0
0.455,2,-5.338,0.714,0.0,0.913,0.814,146.592,0.0
0.734,2,-5.097,0.297,0.0,0.402,0.685,124.042,1.0
0.772,9,-4.623,0.0756,0.0,0.105,0.673,100.008,1.0
0.615,8,-5.154,0.485,0.0,0.0634,0.259,121.026,1.0
0.476,10,-9.997,0.273,0.0,0.121,0.761,101.245,0.0
0.439,2,-8.189,0.0275,0.00579,0.394,0.359,179.997,1.0
0.678,10,-16.467,0.645,0.0,0.124,0.381,95.325,0.0
0.75,1,-9.97,0.433,3.33e-06,0.121,0.857,128.042,0.0
0.447,2,-8.095,0.371,0.0166,0.103,0.115,75.975,1.0
0.519,2,-4.41,0.0319,1.59e-05,0.241,0.149,130.03,1.0
0.703,11,-10.646,0.248,0.0,0.116,0.963,140.066,0.0
0.5,2,-18.741,0.838,1.97e-06,0.293,0.305,110.394,0.0
0.648,2,-5.141,0.0747,9.64e-05,0.196,0.857,102.517,1.0
0.481,4,-9.855,0.0652,0.0,0.19,0.43,74.901,0.0
0.763,8,-7.47,0.0453,1.96e-06,0.037,0.519,93.029,1.0
0.762,9,-6.021,0.00261,1.56e-05,0.153,0.608,116.073,1.0
0.805,2,-5.852,0.108,1.23e-05,0.0863,0.678,105.029,1.0
0.65,6,-5.453,0.00491,0.000839,0.0767,0.779,129.95,1.0
0.725,2,-7.007,0.816,0.0,0.634,0.629,109.332,0.0
0.679,8,-5.351,0.6,2.87e-05,0.0588,0.961,165.026,1.0
0.764,2,-11.145,0.248,1.59e-05,0.328,0.397,98.148,1.0
0.638,11,-20.302,0.961,5.12e-05,0.106,0.263,105.521,0.0
0.657,8,-7.303,0.536,0.0241,0.0782,0.0917,102.779,1.0
0.573,7,-9.628,0.753,8.65e-06,0.325,0.295,173.983,1.0
0.442,6,-8.128,0.457,0.000168,0.144,0.565,113.02,1.0
0.377,6,-6.425,0.00182,0.0157,0.153,0.346,94.78,1.0
0.405,5,-7.684,0.906,0.0,0.398,0.361,95.115,0.0
0.381,4,-5.82,0.0509,0.0,0.1,0.162,123.09,1.0
0.667,0,-10.626,0.589,0.000513,0.093,0.598,92.018,1.0
0.745,8,-20.141,0.853,0.0,0.177,0.769,69.136,0.0
0.349,1,-15.603,0.922,0.789,0.235,0.153,96.265,0.0
0.446,7,-5.955,0.427,3.26e-06,0.332,0.58,183.81,1.0
0.541,8,-13.849,0.769,0.0385,0.235,0.771,127.866,0.0
0.47,6,-4.1,0.0271,0.000142,0.2,0.403,93.853,1.0
0.586,3,-20.731,0.96,0.86,0.11,0.736,98.464,0.0
0.772,9,-9.226,0.764,0.00323,0.101,0.338,109.978,1.0
0.56,1,-7.577,0.918,0.857,0.123,0.702,180.268,0.0
0.263,4,-14.116,0.0393,1.6e-06,0.56,0.308,138.34,0.0
0.572,0,-5.692,0.572,0.0,0.111,0.424,150.013,1.0
0.615,5,-4.011,0.0999,0.0,0.189,0.155,120.439,0.0
0.792,6,-14.336,0.717,0.000123,0.0851,0.891,92.025,0.0
0.44,8,-5.415,0.199,0.00282,0.0591,0.501,151.777,1.0
0.461,7,-7.591,0.677,0.0,0.092,0.097,141.861,0.0
0.727,1,-7.729,0.575,0.0,0.0986,0.558,120.057,0.0
0.515,7,-12.768,0.0249,0.00103,0.455,0.774,146.911,1.0
0.718,11,-2.877,0.0806,0.0,0.0679,0.751,114.285,1.0
0.701,7,-10.709,0.0736,0.000504,0.193,0.899,153.942,1.0
0.895,1,-7.061,0.177,2.43e-05,0.134,0.937,94.968,1.0
0.602,10,-5.905,0.398,0.0,0.105,0.683,142.041,1.0
0.442,0,-7.552,0.524,2.59e-06,0.118,0.451,158.358,0.0
0.39,4,-5.955,0.189,0.0,0.0821,0.612,176.717,1.0
0.903,2,-8.057,0.264,0.0,0.164,0.568,102.76,0.0
0.585,11,-8.284,0.659,0.00186,0.104,0.423,140.092,0.0
0.497,1,-10.202,0.959,4.09e-06,0.0616,0.968,189.811,0.0
0.595,7,-4.034,0.0622,0.0,0.552,0.433,105.081,1.0
0.259,9,-9.464,0.693,0.000466,0.142,0.232,79.616,1.0
0.719,5,-6.862,0.0912,1.15e-05,0.482,0.292,79.94,1.0
0.577,5,-5.703,0.000218,0.000579,0.477,0.637,167.719,1.0
0.753,9,-11.371,0.141,7.09e-05,0.236,0.771,122.874,0.0
0.693,4,-4.328,0.492,0.0,0.11,0.576,85.012,1.0
0.743,2,-9.016,0.0343,3.42e-05,0.29,0.903,128.982,1.0
0.737,0,-5.834,0.0864,4.47e-06,0.522,0.555,148.113,1.0
0.684,0,-12.87,0.26,0.0,0.126,0.79,137.672,0.0
0.386,4,-24.298,0.982,0.00284,0.124,0.327,101.578,0.0
0.8,1,-7.843,0.0859,0.000254,0.0922,0.35,112.048,1.0
0.642,0,-6.719,0.0414,0.00727,0.365,0.73,134.306,1.0
0.583,2,-13.136,0.222,0.0,0.0367,0.836,86.491,0.0
0.437,3,-13.328,0.719,0.0,0.124,0.366,206.59,0.0
0.572,5,-9.847,0.00435,0.853,0.117,0.0567,130.083,1.0
0.733,9,-10.322,0.258,0.775,0.0879,0.502,136.498,0.0
0.758,11,-9.303,0.0763,0.000997,0.115,0.809,129.994,0.0
0.648,0,-8.401,0.611,1.55e-06,0.209,0.961,141.189,0.0
0.599,4,-10.953,0.832,0.0,0.228,0.521,77.365,0.0
0.669,6,-4.325,0.302,0.783,0.118,0.344,110.006,1.0
0.583,5,-8.308,0.405,0.0,0.187,0.92,166.779,0.0
0.608,11,-5.306,0.111,0.0214,0.102,0.567,100.94,1.0
0.501,4,-8.207,0.653,0.0,0.18,0.498,104.28,1.0
0.847,7,-7.493,0.609,0.0,0.0715,0.776,125.016,0.0
0.669,5,-12.438,0.342,0.0,0.0357,0.691,128.032,1.0
0.529,0,-3.022,0.241,0.0,0.411,0.624,165.054,1.0
0.712,2,-8.919,0.12,0.84,0.082,0.58,135.177,0.0
0.518,5,-5.617,0.00482,0.0102,0.147,0.405,142.064,0.0
0.483,0,-5.866,0.00889,0.0374,0.101,0.378,138.986,1.0
0.748,10,-2.979,0.737,0.0,0.426,0.777,129.768,1.0
0.7,5,-5.966,0.333,0.0,0.295,0.943,82.494,0.0
0.447,7,-8.756,0.99,5.17e-05,0.197,0.572,158.19,0.0
0.589,2,-8.406,0.366,0.0,0.117,0.69,82.962,0.0
0.676,1,-3.645,0.0512,0.0,0.0613,0.681,124.031,1.0
0.908,7,-5.786,0.0979,0.0,0.0765,0.388,100.03,1.0
0.289,3,-19.091,0.854,0.0885,0.0967,0.554,202.371,0.0
0.272,7,-23.122,0.992,0.926,0.0969,0.275,73.795,0.0
0.676,10,-9.794,0.015,0.0,0.366,0.581,151.974,0.0
0.667,10,-5.789,0.654,8.31e-05,0.166,0.943,190.766,1.0
0.403,1,-8.126,0.511,0.896,0.108,0.192,135.047,1.0
0.849,4,-9.22,0.874,0.0,0.119,0.642,98.212,0.0
0.533,10,-24.681,0.981,0.0,0.705,0.298,137.158,0.0
0.929,8,-9.139,0.103,0.0357,0.0759,0.964,135.623,0.0
0.659,9,-6.789,0.725,0.0,0.411,0.942,108.796,0.0
0.73,1,-6.405,0.383,0.000112,0.103,0.675,187.991,1.0
0.565,11,-12.217,0.0366,1.65e-05,0.0652,0.0943,113.363,0.0
0.723,11,-6.863,0.00308,0.0,0.352,0.645,144.09,1.0
0.738,2,-15.151,0.394,6.32e-05,0.322,0.902,140.774,0.0
0.755,1,-6.97,0.0565,0.0,0.0659,0.885,99.979,1.0
0.409,9,-14.623,0.542,0.0,0.189,0.874,176.079,0.0
0.677,5,-5.933,0.42,0.000689,0.0954,0.642,121.834,1.0
0.607,9,-14.508,0.855,0.0,0.222,0.572,94.804,1.0
0.491,11,-5.635,0.43,0.0,0.0919,0.71,158.928,1.0
0.658,2,-10.439,0.691,0.0506,0.354,0.402,96.367,0.0
0.76,11,-7.274,0.508,0.0,0.367,0.48,74.954,1.0
0.536,4,-11.163,0.995,0.0199,0.686,0.752,98.133,0.0
0.533,9,-5.283,0.234,0.0,0.114,0.361,116.882,1.0
0.216,10,-16.091,0.984,0.834,0.123,0.241,83.767,0.0
0.665,5,-7.542,0.59,0.0,0.0694,0.738,88.626,0.0
0.826,2,-5.982,0.0307,0.0,0.0774,0.641,99.001,1.0
0.597,11,-6.95,0.601,0.0,0.216,0.374,109.424,0.0
0.497,2,-12.405,0.776,0.704,0.136,0.211,180.266,0.0
0.586,3,-11.55,0.727,3.28e-05,0.0682,0.962,139.955,0.0
0.418,11,-5.883,0.989,0.000418,0.282,0.564,105.42,0.0
0.272,6,-17.146,0.994,0.909,0.0913,0.054,69.101,0.0
0.721,0,-14.076,0.917,0.0247,0.127,0.894,155.999,0.0
0.666,6,-13.698,4.53e-05,0.286,0.0772,0.746,114.851,1.0
0.401,2,-6.618,0.0661,0.0,0.202,0.471,128.451,1.0
0.602,6,-15.079,0.0755,0.0112,0.128,0.59,88.204,0.0
0.729,0,-2.486,0.611,0.00106,0.287,0.718,176.053,1.0
0.291,2,-14.404,0.949,0.00105,0.105,0.264,172.379,0.0
0.563,7,-15.589,0.48,1.29e-05,0.119,0.595,80.324,0.0
0.631,1,-3.807,0.701,4.43e-06,0.0947,0.729,195.919,1.0
0.547,0,-20.575,0.954,0.0,0.114,0.528,106.881,0.0
0.554,8,-7.956,0.83,0.0,0.138,0.336,137.168,1.0
0.662,5,-13.738,0.2,0.0,0.721,0.647,119.991,0.0
0.727,0,-2.756,0.015,0.0,0.113,0.726,129.993,1.0
0.971,9,-8.872,0.189,3e-05,0.571,0.771,115.012,0.0
0.833,2,-4.004,0.352,0.0,0.0915,0.541,77.035,1.0
0.419,8,-9.811,0.993,0.416,0.137,0.472,73.726,0.0
0.483,0,-5.548,0.977,2.05e-05,0.241,0.896,202.296,0.0
0.263,8,-8.279,0.603,2.99e-06,0.106,0.133,92.179,1.0
0.613,5,-23.586,0.969,0.0,0.175,0.6,97.712,0.0
0.456,0,-5.159,0.00743,0.000205,0.128,0.397,141.567,1.0
0.701,5,-6.604,0.0512,0.0807,0.493,0.912,98.765,1.0
0.41,3,-19.121,0.889,0.275,0.083,0.375,112.692,0.0
0.32,0,-4.25,0.0354,2.48e-06,0.13,0.0991,194.784,1.0
0.511,11,-6.789,0.0495,9.93e-06,0.299,0.801,188.216,1.0
0.724,9,-7.414,0.132,0.00158,0.0797,0.734,92.667,1.0
0.564,2,-7.779,0.435,0.0,0.435,0.38,75.025,1.0
0.36,8,-15.834,0.697,0.0,0.242,0.344,93.276,0.0
0.294,8,-10.01,0.234,0.0,0.147,0.452,200.813,1.0
0.902,0,-7.973,0.29,0.000175,0.171,0.948,118.935,0.0
0.632,0,-11.333,0.0983,0.581,0.0535,0.89,114.243,1.0
0.84,4,-10.679,0.795,0.0,0.171,0.89,110.93,0.0
0.695,9,-7.629,0.0168,0.039,0.33,0.887,122.967,1.0
0.333,10,-6.788,0.194,0.0,0.124,0.438,73.393,1.0
0.398,0,-22.926,0.768,0.0,0.0789,0.418,205.614,0.0
0.673,4,-7.299,0.277,9.56e-06,0.101,0.723,127.975,1.0
0.337,0,-14.243,0.992,0.867,0.183,0.409,88.269,0.0
0.21,2,-9.754,0.0687,0.00315,0.773,0.108,74.094,1.0
0.785,1,-3.691,0.0095,0.006,0.104,0.316,156.057,1.0
0.783,6,-6.153,0.641,8.83e-06,0.131,0.616,137.359,0.0
0.664,2,-6.0,0.217,2.88e-06,0.118,0.221,115.049,1.0
0.406,3,-10.453,0.0427,0.193,0.1,0.344,180.044,1.0
0.332,0,-5.539,0.359,0.000385,0.0698,0.135,146.023,1.0
0.479,0,-4.581,0.22,0.0,0.731,0.405,141.89,1.0
0.543,10,-12.371,0.444,0.0,0.371,0.266,135.978,0.0
0.165,11,-17.855,0.666,0.818,0.0786,0.0396,140.08,0.0
0.599,0,-9.226,0.0129,0.00204,0.291,0.624,91.105,1.0
0.731,5,-15.413,0.996,0.966,0.193,0.779,116.323,0.0
0.751,8,-9.666,0.701,0.0,0.543,0.666,63.526,0.0
0.337,4,-8.173,0.783,0.0,0.116,0.169,84.34,0.0
0.571,8,-7.998,0.974,0.0137,0.179,0.77,168.958,0.0
0.63,9,-16.47,0.601,0.000111,0.16,0.372,106.033,0.0
0.873,0,-2.553,0.445,0.0,0.178,0.922,121.901,0.0
0.628,1,-11.451,0.192,3.01e-06,0.0679,0.43,121.997,0.0
0.652,11,-6.271,0.352,0.0,0.102,0.193,95.02,0.0
0.337,10,-32.914,0.993,0.907,0.0867,0.0634,111.975,0.0
0.668,4,-7.919,0.935,0.0,0.191,0.936,135.121,0.0
0.619,11,-11.041,0.145,0.000191,0.227,0.775,169.575,0.0
0.628,0,-8.938,0.741,0.0,0.259,0.794,151.674,0.0
0.453,1,-13.791,0.846,0.0,0.169,0.549,119.197,0.0
0.531,1,-4.093,0.135,0.00265,0.22,0.212,84.817,1.0
0.651,0,-12.507,0.125,0.0463,0.437,0.779,135.609,0.0
0.469,0,-7.357,0.0486,0.577,0.111,0.297,153.976,1.0
0.453,8,-3.388,0.000857,0.00275,0.0741,0.743,188.155,1.0
0.752,9,-8.705,0.0462,0.131,0.0782,0.78,124.013,1.0
0.456,9,-8.284,0.725,0.0,0.737,0.238,113.618,1.0
0.645,6,-2.505,0.0932,3.88e-06,0.379,0.568,124.915,1.0
0.796,0,-6.114,0.00565,0.00231,0.0716,0.566,125.053,1.0
0.285,4,-17.483,0.74,0.000891,0.355,0.334,142.096,0.0
0.316,7,-5.806,0.705,0.0,0.102,0.563,147.842,1.0
0.629,2,-13.304,0.89,0.0,0.93,0.447,102.393,0.0
0.653,3,-13.594,0.00459,0.00256,0.0897,0.978,123.946,0.0
0.186,7,-7.884,0.00756,0.884,0.128,0.227,86.867,1.0
0.689,6,-6.518,0.0311,2.69e-05,0.069,0.686,173.736,1.0
0.771,9,-8.448,0.598,0.0029,0.0869,0.895,124.246,0.0
0.771,6,-3.527,0.0433,0.0,0.1,0.887,163.926,1.0
0.949,5,-3.755,0.328,0.0,0.382,0.856,120.086,1.0
0.566,10,-14.505,0.854,0.0,0.114,0.856,132.793,0.0
0.672,1,-19.831,0.701,0.0,0.239,0.575,146.275,0.0
0.665,2,-6.301,0.4,1.38e-06,0.199,0.682,79.971,1.0
0.318,11,-15.035,0.967,0.00595,0.167,0.4,88.464,0.0
0.749,11,-7.565,0.239,0.0,0.142,0.61,102.89,0.0
0.341,9,-11.917,0.857,0.0,0.885,0.191,82.351,0.0
0.502,0,-7.796,0.202,0.000989,0.141,0.193,119.756,0.0
0.523,4,-7.441,0.511,0.16,0.0679,0.214,104.271,1.0
0.364,1,-10.72,0.25,0.0754,0.282,0.227,94.112,0.0
0.498,0,-4.498,0.667,0.0,0.179,0.876,112.389,1.0
0.476,2,-9.804,0.976,2.09e-06,0.764,0.206,108.37,1.0
0.725,9,-10.369,0.0125,8.92e-05,0.0485,0.642,103.246,0.0
0.228,5,-24.042,0.922,0.988,0.107,0.0387,37.016,0.0
0.414,5,-15.263,0.85,0.0,0.909,0.179,83.979,0.0
